path,label
Dataset\Tinea\t-tinea-foot-dorsum-11.jpg,1
Dataset\Melanoma\ISIC_6977097.jpg,1
Dataset\Melanoma\ISIC_7023126.jpg,1
Dataset\Melanoma\ISIC_7402087.jpg,1
Dataset\Melanoma\ISIC_7288186.jpg,1
Dataset\Tinea\t-tinea-foot-webs-79.jpg,1
Dataset\Melanoma\ISIC_7575815.jpg,1
Dataset\Melanoma\ISIC_6718307.jpg,1
Dataset\random\n02950826_cannon.JPEG,0
Dataset\Melanoma\ISIC_7556119.jpg,1
Dataset\Tinea\t-tinea-palm-38.jpg,1
Dataset\Tinea\t-majocchi-granuloma-16.jpg,1
Dataset\Tinea\v-tinea-foot-dorsum-46.jpg,1
Dataset\Melanoma\ISIC_7560618.jpg,1
Dataset\Melanoma\ISIC_6681628.jpg,1
Dataset\Tinea\t-tinea-foot-dorsum-4.jpg,1
Dataset\Tinea\v-tinea-foot-webs-1.jpg,1
Dataset\Melanoma\ISIC_6793830.jpg,1
Dataset\Melanoma\ISIC_7050122.jpg,1
Dataset\random\-0D39FCF1-152A-4C52-A0F2-64670E54DB6D-png_jpg.rf.9e0a82fb2c7ea3c44f18bc9b70ddff98.jpg,0
Dataset\random\n04487394_trombone.JPEG,0
Dataset\Tinea\t-tinea-versicolor-111.jpg,1
Dataset\Tinea\v-tinea-face-7.jpg,1
Dataset\Melanoma\ISIC_6911333.jpg,1
Dataset\Tinea\v-tinea-versicolor-86.jpg,1
Dataset\Melanoma\ISIC_6729594.jpg,1
Dataset\random\n03045698_cloak.JPEG,0
Dataset\random\n03832673_notebook.JPEG,0
Dataset\Tinea\t-tinea-groin-3.jpg,1
Dataset\Melanoma\ISIC_7537335.jpg,1
Dataset\Melanoma\ISIC_7461390.jpg,1
Dataset\Melanoma\ISIC_6788130.jpg,1
Dataset\Melanoma\ISIC_7002323.jpg,1
Dataset\Melanoma\ISIC_6908286.jpg,1
Dataset\Melanoma\ISIC_6978997.jpg,1
Dataset\Melanoma\ISIC_7184491.jpg,1
Dataset\Melanoma\ISIC_6770028.jpg,1
Dataset\Melanoma\ISIC_6846376.jpg,1
Dataset\Tinea\t-tinea-foot-dorsum-24.jpg,1
Dataset\Melanoma\ISIC_6868966.jpg,1
Dataset\Tinea\v-tinea-foot-webs-13.jpg,1
Dataset\random\n03494278_harmonica.JPEG,0
Dataset\Melanoma\ISIC_7486506.jpg,1
Dataset\Melanoma\ISIC_6680634.jpg,1
Dataset\Melanoma\ISIC_7570495.jpg,1
Dataset\Tinea\t-tinea-versicolor-144.jpg,1
Dataset\Melanoma\ISIC_7243593.jpg,1
Dataset\Tinea\t-tinea-face-15.jpg,1
Dataset\Melanoma\ISIC_6808788.jpg,1
Dataset\random\n02794156_barometer.JPEG,0
Dataset\Melanoma\ISIC_7399433.jpg,1
Dataset\Melanoma\ISIC_6905594.jpg,1
Dataset\Tinea\t-tinea-versicolor-142.jpg,1
Dataset\Tinea\t-tinea-groin-105.jpg,1
Dataset\Melanoma\ISIC_7521457.jpg,1
Dataset\Melanoma\ISIC_7544460.jpg,1
Dataset\random\n04355933_sunglass.JPEG,0
Dataset\Melanoma\ISIC_6699854.jpg,1
Dataset\Melanoma\ISIC_7091750.jpg,1
Dataset\Melanoma\ISIC_7462334.jpg,1
Dataset\Melanoma\ISIC_7017567.jpg,1
Dataset\Tinea\t-tinea-palm-17.jpg,1
Dataset\Melanoma\ISIC_7076710.jpg,1
Dataset\Melanoma\ISIC_6926090.jpg,1
Dataset\Tinea\t-tinea-palm-31.jpg,1
Dataset\Melanoma\ISIC_6691962.jpg,1
Dataset\Melanoma\ISIC_6968933.jpg,1
Dataset\Tinea\t-tinea-palm-40.jpg,1
Dataset\Melanoma\ISIC_7358425.jpg,1
Dataset\random\n04376876_syringe.JPEG,0
Dataset\Tinea\t-tinea-body-121.jpg,1
Dataset\random\n04179913_sewing_machine.JPEG,0
Dataset\Melanoma\ISIC_7557606.jpg,1
Dataset\Melanoma\ISIC_7284436.jpg,1
Dataset\Tinea\v-candidiasis-Penis-78.jpg,1
Dataset\random\n03220513_dome.JPEG,0
Dataset\Melanoma\ISIC_7369896.jpg,1
Dataset\Melanoma\ISIC_7454679.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-46.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-16.jpg,1
Dataset\Melanoma\ISIC_7214989.jpg,1
Dataset\Tinea\t-perleche-33.jpg,1
Dataset\Melanoma\ISIC_6932694.jpg,1
Dataset\Melanoma\ISIC_7600312.jpg,1
Dataset\Melanoma\ISIC_7487195.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-3.jpg,1
Dataset\Tinea\8_1.jpg,1
Dataset\Tinea\t-tinea-beard-18.jpg,1
Dataset\Melanoma\ISIC_7473653.jpg,1
Dataset\Tinea\t-tinea-versicolor-160.jpg,1
Dataset\Tinea\v-tinea-foot-dorsum-25.jpg,1
Dataset\random\n04252077_snowmobile.JPEG,0
Dataset\Tinea\t-tinea-versicolor-16.jpg,1
Dataset\random\n02865351_bolo_tie.JPEG,0
Dataset\Melanoma\ISIC_7056918.jpg,1
Dataset\Tinea\t-tinea-face-20.jpg,1
Dataset\Melanoma\ISIC_7123674.jpg,1
Dataset\Melanoma\ISIC_7473469.jpg,1
Dataset\Tinea\t-erosio-interdigitalis-blastomycetica-4.jpg,1
Dataset\Tinea\t-tinea-palm-50.jpg,1
Dataset\Melanoma\ISIC_6982386.jpg,1
Dataset\Melanoma\ISIC_7187459.jpg,1
Dataset\Tinea\v-candidiasis-large-skin-folds-101.jpg,1
Dataset\Melanoma\ISIC_7044840.jpg,1
Dataset\Melanoma\ISIC_7341250.jpg,1
Dataset\Melanoma\ISIC_7175376.jpg,1
Dataset\Tinea\t-tinea-scalp-65.jpg,1
Dataset\Melanoma\ISIC_6901670.jpg,1
Dataset\Melanoma\ISIC_7090070.jpg,1
Dataset\Melanoma\ISIC_7083830.jpg,1
Dataset\Melanoma\ISIC_7265673.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-9.jpg,1
Dataset\random\n03980874_poncho.JPEG,0
Dataset\random\n03594734_jean.JPEG,0
Dataset\Tinea\t-perleche-40.jpg,1
Dataset\random\n03888605_parallel_bars.JPEG,0
Dataset\Melanoma\ISIC_7001063.jpg,1
Dataset\random\n03793489_mouse.JPEG,0
Dataset\Melanoma\ISIC_7125703.jpg,1
Dataset\Melanoma\ISIC_7251940.jpg,1
Dataset\Melanoma\ISIC_6760475.jpg,1
Dataset\Melanoma\ISIC_7201189.jpg,1
Dataset\random\n02749479_assault_rifle.JPEG,0
Dataset\Tinea\t-tinea-laboratory-52.jpg,1
Dataset\Melanoma\ISIC_7461124.jpg,1
Dataset\Melanoma\ISIC_6705470.jpg,1
Dataset\Tinea\t-tinea-foot-dorsum-58.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-118.jpg,1
Dataset\Melanoma\ISIC_7532154.jpg,1
Dataset\Tinea\t-tinea-body-92.jpg,1
Dataset\Melanoma\ISIC_7557995.jpg,1
Dataset\random\n03065424_coil.JPEG,0
Dataset\Tinea\t-intertrigo-82.jpg,1
Dataset\random\n03692522_loupe.JPEG,0
Dataset\Tinea\t-erythrasma-18.jpg,1
Dataset\Tinea\v-03cheilitis05010422.jpg,1
Dataset\random\n03534580_hoopskirt.JPEG,0
Dataset\random\n03840681_ocarina.JPEG,0
Dataset\Melanoma\ISIC_6905623.jpg,1
Dataset\Melanoma\ISIC_6970181.jpg,1
Dataset\Melanoma\ISIC_6693976.jpg,1
Dataset\Melanoma\ISIC_6778251.jpg,1
Dataset\Melanoma\ISIC_7255445.jpg,1
Dataset\Melanoma\ISIC_7185436.jpg,1
Dataset\random\n04442312_toaster.JPEG,0
Dataset\Melanoma\ISIC_6910922.jpg,1
Dataset\Tinea\t-intertrigo-16.jpg,1
Dataset\Melanoma\ISIC_6709150.jpg,1
Dataset\Melanoma\ISIC_7594124.jpg,1
Dataset\random\n03344393_fireboat.JPEG,0
Dataset\Melanoma\ISIC_7569912.jpg,1
Dataset\Melanoma\ISIC_7375240.jpg,1
Dataset\Melanoma\ISIC_7415285.jpg,1
Dataset\Tinea\t-tinea-face-14.jpg,1
Dataset\Melanoma\ISIC_6856100.jpg,1
Dataset\Melanoma\ISIC_7492530.jpg,1
Dataset\Melanoma\ISIC_7399973.jpg,1
Dataset\Melanoma\ISIC_7384213.jpg,1
Dataset\Melanoma\ISIC_7478024.jpg,1
Dataset\Tinea\v-erosio-interdigitalis-blastomycetica-11.jpg,1
Dataset\Melanoma\ISIC_6833905.jpg,1
Dataset\Tinea\t-tinea-palm-32.jpg,1
Dataset\Melanoma\ISIC_6997313.jpg,1
Dataset\Tinea\v-tinea-body-149.jpg,1
Dataset\random\n04285008_sports_car.JPEG,0
Dataset\Tinea\v-intertrigo-48.jpg,1
Dataset\Melanoma\ISIC_7282441.jpg,1
Dataset\Tinea\v-tinea-foot-webs-75.jpg,1
Dataset\Melanoma\ISIC_7619491.jpg,1
Dataset\random\n03297495_espresso_maker.JPEG,0
Dataset\Melanoma\ISIC_7612427.jpg,1
Dataset\Melanoma\ISIC_7539588.jpg,1
Dataset\Melanoma\ISIC_6892561.jpg,1
Dataset\Melanoma\ISIC_7304235.jpg,1
Dataset\Melanoma\ISIC_7027536.jpg,1
Dataset\Melanoma\ISIC_7579536.jpg,1
Dataset\random\n06785654_crossword_puzzle.JPEG,0
Dataset\Melanoma\ISIC_7053159.jpg,1
Dataset\Melanoma\ISIC_7068548.jpg,1
Dataset\Melanoma\ISIC_6901611.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-2.jpg,1
Dataset\random\n03041632_cleaver.JPEG,0
Dataset\Tinea\t-tinea-groin-61.jpg,1
Dataset\random\n04023962_punching_bag.JPEG,0
Dataset\Melanoma\ISIC_7432526.jpg,1
Dataset\Melanoma\ISIC_7287053.jpg,1
Dataset\random\n04560804_water_jug.JPEG,0
Dataset\Melanoma\ISIC_6708794.jpg,1
Dataset\Melanoma\ISIC_6782861.jpg,1
Dataset\Melanoma\ISIC_7406107.jpg,1
Dataset\Melanoma\ISIC_7153006.jpg,1
Dataset\Melanoma\ISIC_7321132.jpg,1
Dataset\Tinea\t-tinea-groin-122.jpg,1
Dataset\Melanoma\ISIC_6988438.jpg,1
Dataset\Melanoma\ISIC_7139803.jpg,1
Dataset\random\n03794056_mousetrap.JPEG,0
Dataset\Melanoma\ISIC_7146417.jpg,1
Dataset\Melanoma\ISIC_6710584.jpg,1
Dataset\Melanoma\ISIC_7263013.jpg,1
Dataset\Melanoma\ISIC_7595351.jpg,1
Dataset\Tinea\t-tinea-scalp-34.jpg,1
Dataset\random\n03887697_paper_towel.JPEG,0
Dataset\Melanoma\ISIC_6700416.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-174.jpg,1
Dataset\Melanoma\ISIC_7061651.jpg,1
Dataset\Tinea\10_10.jpg,1
Dataset\Melanoma\ISIC_7468407.jpg,1
Dataset\Tinea\7_7.jpg,1
Dataset\Melanoma\ISIC_6942437.jpg,1
Dataset\Melanoma\ISIC_7244873.jpg,1
Dataset\Melanoma\ISIC_7060964.jpg,1
Dataset\Melanoma\ISIC_6704623.jpg,1
Dataset\Melanoma\ISIC_7011683.jpg,1
Dataset\Melanoma\ISIC_7362711.jpg,1
Dataset\Melanoma\ISIC_6983970.jpg,1
Dataset\Melanoma\ISIC_6912233.jpg,1
Dataset\Melanoma\ISIC_7387061.jpg,1
Dataset\Tinea\v-tinea-versicolor-186.jpg,1
Dataset\Melanoma\ISIC_7365445.jpg,1
Dataset\random\n02894605_breakwater.JPEG,0
Dataset\Melanoma\ISIC_7288992.jpg,1
Dataset\Melanoma\ISIC_6957423.jpg,1
Dataset\Tinea\t-tinea-body-148.jpg,1
Dataset\Melanoma\ISIC_6985561.jpg,1
Dataset\Melanoma\ISIC_7441917.jpg,1
Dataset\Melanoma\ISIC_7240224.jpg,1
Dataset\Melanoma\ISIC_7412559.jpg,1
Dataset\Melanoma\ISIC_7109584.jpg,1
Dataset\Melanoma\ISIC_7303298.jpg,1
Dataset\Melanoma\ISIC_7114660.jpg,1
Dataset\Melanoma\ISIC_7162007.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-19.jpg,1
Dataset\Melanoma\ISIC_7249601.jpg,1
Dataset\Tinea\t-tinea-foot-webs-14.jpg,1
Dataset\random\n02877765_bottlecap.JPEG,0
Dataset\Melanoma\ISIC_7304480.jpg,1
Dataset\Melanoma\ISIC_7588695.jpg,1
Dataset\Melanoma\ISIC_6916987.jpg,1
Dataset\Melanoma\ISIC_7199089.jpg,1
Dataset\Tinea\t-tinea-versicolor-120.jpg,1
Dataset\Melanoma\ISIC_7284377.jpg,1
Dataset\Melanoma\ISIC_7026893.jpg,1
Dataset\Tinea\t-tinea-foot-dorsum-40.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-2.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-13.jpg,1
Dataset\Melanoma\ISIC_7215575.jpg,1
Dataset\Tinea\v-tinea-body-140.jpg,1
Dataset\Melanoma\ISIC_6687327.jpg,1
Dataset\Tinea\t-tinea-laboratory-21.jpg,1
Dataset\Melanoma\ISIC_7256375.jpg,1
Dataset\Melanoma\ISIC_7330819.jpg,1
Dataset\Melanoma\ISIC_7356954.jpg,1
Dataset\Melanoma\ISIC_6981061.jpg,1
Dataset\Melanoma\ISIC_7513077.jpg,1
Dataset\random\n04443257_tobacco_shop.JPEG,0
Dataset\Tinea\t-tinea-body-158.jpg,1
Dataset\random\n04371430_swimming_trunks.JPEG,0
Dataset\Melanoma\ISIC_7410573.jpg,1
Dataset\Melanoma\ISIC_7066874.jpg,1
Dataset\random\n03018349_china_cabinet.JPEG,0
Dataset\Tinea\t-tinea-groin-79.jpg,1
Dataset\Tinea\t-intertrigo-18.jpg,1
Dataset\Tinea\t-tinea-laboratory-51.jpg,1
Dataset\Tinea\t-tinea-versicolor-170.jpg,1
Dataset\Tinea\t-tinea-incognito-61.jpg,1
Dataset\Melanoma\ISIC_7220105.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-9.jpg,1
Dataset\Melanoma\ISIC_7125924.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-32.jpg,1
Dataset\Melanoma\ISIC_6967287.jpg,1
Dataset\Melanoma\ISIC_7587078.jpg,1
Dataset\random\n03706229_magnetic_compass.JPEG,0
Dataset\random\n03388549_four-poster.JPEG,0
Dataset\Melanoma\ISIC_6800115.jpg,1
Dataset\Melanoma\ISIC_6757533.jpg,1
Dataset\Tinea\v-perleche-41.jpg,1
Dataset\Melanoma\ISIC_7156892.jpg,1
Dataset\Tinea\t-tinea-face-41.jpg,1
Dataset\random\000000009951_jpg.rf.e25238b6891ad2377e4e91bac473a56c.jpg,0
Dataset\Melanoma\ISIC_7440257.jpg,1
Dataset\Melanoma\ISIC_7156843.jpg,1
Dataset\Melanoma\ISIC_7173973.jpg,1
Dataset\random\4109_jpg.rf.dd2e625abefeba013698e4e0dba2ce66.jpg,0
Dataset\Melanoma\ISIC_6981153.jpg,1
Dataset\Tinea\t-tinea-groin-89.jpg,1
Dataset\Tinea\t-tinea-groin-134.jpg,1
Dataset\Melanoma\ISIC_7505557.jpg,1
Dataset\Melanoma\ISIC_6769445.jpg,1
Dataset\Melanoma\ISIC_6762061.jpg,1
Dataset\Melanoma\ISIC_7169011.jpg,1
Dataset\Tinea\6_37.jpg,1
Dataset\Melanoma\ISIC_6673669.jpg,1
Dataset\Melanoma\ISIC_7596681.jpg,1
Dataset\Tinea\4_79.jpg,1
Dataset\Melanoma\ISIC_7114310.jpg,1
Dataset\Tinea\t-candidiasis-diaper-28.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-53.jpg,1
Dataset\Melanoma\ISIC_7466341.jpg,1
Dataset\Melanoma\ISIC_6835880.jpg,1
Dataset\Tinea\t-tinea-incognito-21.jpg,1
Dataset\Tinea\v-north-american-blastomycosis-2.jpg,1
Dataset\Melanoma\ISIC_7011122.jpg,1
Dataset\Melanoma\ISIC_6759173.jpg,1
Dataset\Tinea\t-tt-tonsurans-adult-1.jpg,1
Dataset\Melanoma\ISIC_6777714.jpg,1
Dataset\Melanoma\ISIC_6764193.jpg,1
Dataset\Melanoma\ISIC_6938608.jpg,1
Dataset\Melanoma\ISIC_7016255.jpg,1
Dataset\Melanoma\ISIC_6654875.jpg,1
Dataset\Melanoma\ISIC_6976235.jpg,1
Dataset\Melanoma\ISIC_7244323.jpg,1
Dataset\Tinea\t-perleche-43.jpg,1
Dataset\Melanoma\ISIC_6987824.jpg,1
Dataset\Melanoma\ISIC_7389320.jpg,1
Dataset\Tinea\t-tinea-laboratory-71.jpg,1
Dataset\Melanoma\ISIC_7370624.jpg,1
Dataset\random\n03944341_pinwheel.JPEG,0
Dataset\Melanoma\ISIC_7293697.jpg,1
Dataset\Tinea\v-tinea-foot-webs-72.jpg,1
Dataset\Tinea\t-tinea-incognito-33.jpg,1
Dataset\random\n03710193_mailbox.JPEG,0
Dataset\Tinea\t-tinea-foot-webs-53.jpg,1
Dataset\Melanoma\ISIC_7535412.jpg,1
Dataset\Tinea\t-03AngularCheilitis.jpg,1
Dataset\Tinea\t-erythrasma-14.jpg,1
Dataset\Tinea\t-tinea-versicolor-100.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-64.jpg,1
Dataset\Melanoma\ISIC_6932481.jpg,1
Dataset\Melanoma\ISIC_7031095.jpg,1
Dataset\Melanoma\ISIC_7478378.jpg,1
Dataset\Melanoma\ISIC_6851408.jpg,1
Dataset\Tinea\t-intertrigo-6.jpg,1
Dataset\random\n02988304_CD_player.JPEG,0
Dataset\Melanoma\ISIC_6993690.jpg,1
Dataset\Tinea\t-candida-penis-42.jpg,1
Dataset\Tinea\t-tinea-foot-plantar-40.jpg,1
Dataset\Melanoma\ISIC_7054957.jpg,1
Dataset\Tinea\t-tinea-palm-44.jpg,1
Dataset\Melanoma\ISIC_6844282.jpg,1
Dataset\Melanoma\ISIC_7084521.jpg,1
Dataset\Melanoma\ISIC_6763196.jpg,1
Dataset\Melanoma\ISIC_6982423.jpg,1
Dataset\random\n03930313_picket_fence.JPEG,0
Dataset\Tinea\t-tinea-palm-20.jpg,1
Dataset\Tinea\t-tinea-versicolor-109.jpg,1
Dataset\Tinea\t-tinea-face-13.jpg,1
Dataset\Melanoma\ISIC_6713263.jpg,1
Dataset\Melanoma\ISIC_6780901.jpg,1
Dataset\Tinea\t-tinea-groin-66.jpg,1
Dataset\Melanoma\ISIC_7185482.jpg,1
Dataset\Melanoma\ISIC_6806545.jpg,1
Dataset\Melanoma\ISIC_7485354.jpg,1
Dataset\Melanoma\ISIC_7447456.jpg,1
Dataset\Tinea\t-tinea-face-25.jpg,1
Dataset\random\n04086273_revolver.JPEG,0
Dataset\Tinea\t-tinea-foot-dorsum-39.jpg,1
Dataset\Melanoma\ISIC_7433711.jpg,1
Dataset\Tinea\v-tinea-scalp-25.jpg,1
Dataset\Melanoma\ISIC_7481978.jpg,1
Dataset\Melanoma\ISIC_6811793.jpg,1
Dataset\Melanoma\ISIC_7539266.jpg,1
Dataset\Melanoma\ISIC_7006379.jpg,1
Dataset\Tinea\t-perleche-49.jpg,1
Dataset\Melanoma\ISIC_7575857.jpg,1
Dataset\Melanoma\ISIC_7222438.jpg,1
Dataset\random\n03841143_odometer.JPEG,0
Dataset\random\n03532672_hook.JPEG,0
Dataset\Tinea\t-tinea-foot-plantar-44.jpg,1
Dataset\Melanoma\ISIC_7247344.jpg,1
Dataset\Tinea\t-intertrigo-59.jpg,1
Dataset\Melanoma\ISIC_6789222.jpg,1
Dataset\Melanoma\ISIC_7053767.jpg,1
Dataset\Tinea\t-tinea-beard-11.jpg,1
Dataset\Tinea\v-tinea-groin-60.jpg,1
Dataset\Tinea\v-north-american-blastomycosis-1.jpg,1
Dataset\Melanoma\ISIC_7030488.jpg,1
Dataset\Tinea\t-tinea-incognito-13.jpg,1
Dataset\Melanoma\ISIC_7597293.jpg,1
Dataset\Tinea\t-tinea-laboratory-55.jpg,1
Dataset\Melanoma\ISIC_7066695.jpg,1
Dataset\Tinea\t-tinea-versicolor-145.jpg,1
Dataset\Melanoma\ISIC_6931573.jpg,1
Dataset\Tinea\t-tinea-versicolor-194.jpg,1
Dataset\Melanoma\ISIC_7031709.jpg,1
Dataset\Melanoma\ISIC_7180096.jpg,1
Dataset\Melanoma\ISIC_7468304.jpg,1
Dataset\Melanoma\ISIC_6668759.jpg,1
Dataset\Tinea\t-tinea-versicolor-121.jpg,1
Dataset\random\000000120044_jpg.rf.25474af44b9dfd78e37036998a3c121b.jpg,0
Dataset\Melanoma\ISIC_7341401.jpg,1
Dataset\Tinea\t-tinea-groin-90.jpg,1
Dataset\Tinea\t-perleche-52.jpg,1
Dataset\Melanoma\ISIC_7387428.jpg,1
Dataset\random\n03788365_mosquito_net.JPEG,0
Dataset\Tinea\t-tinea-palm-5.jpg,1
Dataset\Tinea\t-tinea-versicolor-181.jpg,1
Dataset\Tinea\t-tinea-scalp-12.jpg,1
Dataset\Melanoma\ISIC_7413786.jpg,1
Dataset\Melanoma\ISIC_7079349.jpg,1
Dataset\random\000000017858_jpg.rf.9b60c5cbd5b3fb4854cacd3a040c50eb.jpg,0
Dataset\Melanoma\ISIC_7372081.jpg,1
Dataset\Melanoma\ISIC_7240709.jpg,1
Dataset\Melanoma\ISIC_7249009.jpg,1
Dataset\random\n04592741_wing.JPEG,0
Dataset\Melanoma\ISIC_7397420.jpg,1
Dataset\Melanoma\ISIC_7216346.jpg,1
Dataset\Tinea\t-tinea-scalp-19.jpg,1
Dataset\Melanoma\ISIC_7167788.jpg,1
Dataset\Melanoma\ISIC_7332868.jpg,1
Dataset\Melanoma\ISIC_7604596.jpg,1
Dataset\Tinea\t-tinea-body-105.jpg,1
Dataset\Melanoma\ISIC_7319691.jpg,1
Dataset\Tinea\t-tinea-versicolor-88.jpg,1
Dataset\Melanoma\ISIC_7453902.jpg,1
Dataset\Melanoma\ISIC_7612417.jpg,1
Dataset\Melanoma\ISIC_6854168.jpg,1
Dataset\random\n03250847_drumstick.JPEG,0
Dataset\Melanoma\ISIC_7582818.jpg,1
Dataset\random\n03791053_motor_scooter.JPEG,0
Dataset\Melanoma\ISIC_7517220.jpg,1
Dataset\Melanoma\ISIC_7014092.jpg,1
Dataset\random\n03131574_crib.JPEG,0
Dataset\Tinea\10_2.jpg,1
Dataset\Melanoma\ISIC_6958823.jpg,1
Dataset\Melanoma\ISIC_7216772.jpg,1
Dataset\Melanoma\ISIC_6779354.jpg,1
Dataset\Melanoma\ISIC_6745062.jpg,1
Dataset\Melanoma\ISIC_7538717.jpg,1
Dataset\Melanoma\ISIC_6761269.jpg,1
Dataset\Melanoma\ISIC_7142063.jpg,1
Dataset\Melanoma\ISIC_7343355.jpg,1
Dataset\Melanoma\ISIC_7619734.jpg,1
Dataset\Tinea\3_4.jpg,1
Dataset\Tinea\t-tinea-incognito-19.jpg,1
Dataset\random\n02992211_cello.JPEG,0
Dataset\Melanoma\ISIC_7318632.jpg,1
Dataset\Melanoma\ISIC_6683756.jpg,1
Dataset\random\000000037956_jpg.rf.a4bbe9c8098e40e08f3f2c90b4efafba.jpg,0
Dataset\Melanoma\ISIC_7071213.jpg,1
Dataset\Melanoma\ISIC_7368544.jpg,1
Dataset\Melanoma\ISIC_7253689.jpg,1
Dataset\Melanoma\ISIC_7271003.jpg,1
Dataset\Melanoma\ISIC_6740634.jpg,1
Dataset\random\n03000247_chain_mail.JPEG,0
Dataset\Melanoma\ISIC_6876344.jpg,1
Dataset\Melanoma\ISIC_6817228.jpg,1
Dataset\Tinea\t-tinea-face-28.jpg,1
Dataset\Tinea\v-pityrosporum-folliculitis-6.jpg,1
Dataset\Tinea\t-tinea-laboratory-59.jpg,1
Dataset\Tinea\v-intertrigo-36.jpg,1
Dataset\Melanoma\ISIC_7515794.jpg,1
Dataset\Melanoma\ISIC_6996877.jpg,1
Dataset\Melanoma\ISIC_7133051.jpg,1
Dataset\Tinea\t-tinea-versicolor-139.jpg,1
Dataset\Melanoma\ISIC_7158063.jpg,1
Dataset\Melanoma\ISIC_7525320.jpg,1
Dataset\Melanoma\ISIC_7332135.jpg,1
Dataset\Melanoma\ISIC_6658892.jpg,1
Dataset\Tinea\t-erythrasma-4.jpg,1
Dataset\Tinea\v-tinea-foot-dorsum-57.jpg,1
Dataset\Melanoma\ISIC_7122721.jpg,1
Dataset\Melanoma\ISIC_6754684.jpg,1
Dataset\Melanoma\ISIC_7073459.jpg,1
Dataset\Tinea\t-tinea-versicolor-119.jpg,1
Dataset\Melanoma\ISIC_6676345.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-170.jpg,1
Dataset\Melanoma\ISIC_7408485.jpg,1
Dataset\Tinea\t-tinea-laboratory-9.jpg,1
Dataset\Tinea\v-candidiasis-diaper-10.jpg,1
Dataset\Melanoma\ISIC_6930559.jpg,1
Dataset\Melanoma\ISIC_7353070.jpg,1
Dataset\Tinea\v-tinea-groin-15.jpg,1
Dataset\Melanoma\ISIC_7113522.jpg,1
Dataset\Melanoma\ISIC_6737771.jpg,1
Dataset\Tinea\v-tinea-groin-26.jpg,1
Dataset\Melanoma\ISIC_7050773.jpg,1
Dataset\Melanoma\ISIC_7180332.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-117.jpg,1
Dataset\Melanoma\ISIC_6896795.jpg,1
Dataset\Melanoma\ISIC_7216266.jpg,1
Dataset\Melanoma\ISIC_7116781.jpg,1
Dataset\Melanoma\ISIC_6869019.jpg,1
Dataset\Melanoma\ISIC_6974005.jpg,1
Dataset\Tinea\t-tinea-body-93.jpg,1
Dataset\Tinea\t-tinea-body-157.jpg,1
Dataset\Melanoma\ISIC_6707990.jpg,1
Dataset\Melanoma\ISIC_6971830.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-13.jpg,1
Dataset\Tinea\4_40.jpg,1
Dataset\random\n02963159_cardigan.JPEG,0
Dataset\Tinea\v-tinea-groin-39.jpg,1
Dataset\Tinea\t-tinea-groin-65.jpg,1
Dataset\Tinea\t-tinea-versicolor-99.jpg,1
Dataset\Melanoma\ISIC_7468182.jpg,1
Dataset\Tinea\t-tinea-body-89.jpg,1
Dataset\Melanoma\ISIC_6778483.jpg,1
Dataset\Melanoma\ISIC_7097343.jpg,1
Dataset\Melanoma\ISIC_6731796.jpg,1
Dataset\Melanoma\ISIC_6753148.jpg,1
Dataset\Melanoma\ISIC_6991664.jpg,1
Dataset\Melanoma\ISIC_7353913.jpg,1
Dataset\Melanoma\ISIC_7422026.jpg,1
Dataset\random\n03595614_jersey.JPEG,0
Dataset\Tinea\v-tinea-body-82.jpg,1
Dataset\Melanoma\ISIC_6833584.jpg,1
Dataset\Melanoma\ISIC_6712655.jpg,1
Dataset\Tinea\t-tinea-face-40.jpg,1
Dataset\Tinea\t-perleche-8.jpg,1
Dataset\Tinea\t-north-american-blastomycosis-3.jpg,1
Dataset\Melanoma\ISIC_6786991.jpg,1
Dataset\Melanoma\ISIC_7550510.jpg,1
Dataset\random\n03776460_mobile_home.JPEG,0
Dataset\Tinea\t-candidiasis-vaginal-8.jpg,1
Dataset\Melanoma\ISIC_7413098.jpg,1
Dataset\random\n04604644_worm_fence.JPEG,0
Dataset\Melanoma\ISIC_7283524.jpg,1
Dataset\Tinea\t-tinea-foot-dorsum-56.jpg,1
Dataset\random\n03877472_pajama.JPEG,0
Dataset\Tinea\t-tinea-versicolor-127.jpg,1
Dataset\Melanoma\ISIC_7056748.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-156.jpg,1
Dataset\Tinea\t-tinea-beard-12.jpg,1
