path,label
Dataset\Melanoma\ISIC_6968124.jpg,0
Dataset\Melanoma\ISIC_7304480.jpg,0
Dataset\Melanoma\ISIC_7473469.jpg,0
Dataset\Melanoma\ISIC_7491724.jpg,0
Dataset\Tinea\t-tinea-versicolor-150.jpg,1
Dataset\Melanoma\ISIC_7391660.jpg,0
Dataset\Melanoma\ISIC_6757674.jpg,0
Dataset\Tinea\v-tinea-versicolor-89.jpg,1
Dataset\Tinea\t-MonialisisIMG004-GP3.jpg,1
Dataset\Melanoma\ISIC_6898841.jpg,0
Dataset\Melanoma\ISIC_6791989.jpg,0
Dataset\Melanoma\ISIC_7141361.jpg,0
Dataset\Melanoma\ISIC_7025208.jpg,0
Dataset\Melanoma\ISIC_6652710.jpg,0
Dataset\Tinea\t-candida-penis-37.jpg,1
Dataset\Tinea\v-tinea-hand-dorsum-29.jpg,1
Dataset\Melanoma\ISIC_7543427.jpg,0
Dataset\Tinea\v-tinea-body-150.jpg,1
Dataset\Melanoma\ISIC_7610075.jpg,0
Dataset\Tinea\t-tinea-groin-78.jpg,1
Dataset\Melanoma\ISIC_7035373.jpg,0
Dataset\Tinea\t-tinea-body-179.jpg,1
Dataset\Tinea\t-tinea-incognito-25.jpg,1
Dataset\Tinea\t-tinea-scalp-57.jpg,1
Dataset\Melanoma\ISIC_7045042.jpg,0
Dataset\Tinea\t-tinea-versicolor-146.jpg,1
Dataset\Tinea\t-candida-penis-32.jpg,1
Dataset\Melanoma\ISIC_7493388.jpg,0
Dataset\Melanoma\ISIC_7480322.jpg,0
Dataset\Tinea\t-id-reaction-3.jpg,1
Dataset\Melanoma\ISIC_6705470.jpg,0
Dataset\Tinea\v-candida-penis-27.jpg,1
Dataset\Tinea\t-intertrigo-72.jpg,1
Dataset\Tinea\v-perleche-1.jpg,1
Dataset\Melanoma\ISIC_7339138.jpg,0
Dataset\Melanoma\ISIC_7430916.jpg,0
Dataset\Tinea\v-actinomycosis-1.jpg,1
Dataset\Tinea\v-candida-penis-8.jpg,1
Dataset\Tinea\t-tinea-foot-webs-27.jpg,1
Dataset\Tinea\t-tinea-foot-plantar-44.jpg,1
Dataset\Melanoma\ISIC_7239245.jpg,0
Dataset\Melanoma\ISIC_7519841.jpg,0
Dataset\Melanoma\ISIC_7337102.jpg,0
Dataset\Melanoma\ISIC_6708082.jpg,0
Dataset\Melanoma\ISIC_6828587.jpg,0
Dataset\Melanoma\ISIC_7312075.jpg,0
Dataset\Tinea\t-tinea-face-8.jpg,1
Dataset\Melanoma\ISIC_7388325.jpg,0
Dataset\Tinea\t-tinea-body-186.jpg,1
Dataset\Melanoma\ISIC_6653225.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-87.jpg,1
Dataset\Melanoma\ISIC_6763449.jpg,0
Dataset\Melanoma\ISIC_6749688.jpg,0
Dataset\Melanoma\ISIC_7018944.jpg,0
Dataset\Tinea\0_7.jpg,1
Dataset\Tinea\t-erosio-interdigitalis-blastomycetica-28.jpg,1
Dataset\Tinea\t-perleche-39.jpg,1
Dataset\Melanoma\ISIC_7212085.jpg,0
Dataset\Melanoma\ISIC_7187427.jpg,0
Dataset\Melanoma\ISIC_7441191.jpg,0
Dataset\Melanoma\ISIC_7621412.jpg,0
Dataset\Melanoma\ISIC_6857991.jpg,0
Dataset\Melanoma\ISIC_6787208.jpg,0
Dataset\Melanoma\ISIC_7145788.jpg,0
Dataset\Melanoma\ISIC_6787193.jpg,0
Dataset\Tinea\t-tinea-body-172.jpg,1
Dataset\Melanoma\ISIC_7265673.jpg,0
Dataset\Tinea\v-tinea-incognito-41.jpg,1
Dataset\Tinea\t-tinea-groin-122.jpg,1
Dataset\Tinea\t-kerion-8.jpg,1
Dataset\Melanoma\ISIC_7207496.jpg,0
Dataset\Melanoma\ISIC_7292853.jpg,0
Dataset\Melanoma\ISIC_7318464.jpg,0
Dataset\Tinea\v-tinea-scalp-5.jpg,1
Dataset\Tinea\4_22.jpg,1
Dataset\Melanoma\ISIC_7292533.jpg,0
Dataset\Melanoma\ISIC_7489072.jpg,0
Dataset\Melanoma\ISIC_7056131.jpg,0
Dataset\Melanoma\ISIC_7033152.jpg,0
Dataset\Melanoma\ISIC_7107052.jpg,0
Dataset\Melanoma\ISIC_7060501.jpg,0
Dataset\Melanoma\ISIC_6899582.jpg,0
Dataset\Tinea\t-tinea-hand-dorsum-1.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-135.jpg,1
Dataset\Melanoma\ISIC_7240224.jpg,0
Dataset\Melanoma\ISIC_7301963.jpg,0
Dataset\Tinea\t-tinea-versicolor-125.jpg,1
Dataset\Melanoma\ISIC_7110371.jpg,0
Dataset\Melanoma\ISIC_7143388.jpg,0
Dataset\Tinea\t-tinea-primary-lesion-34.jpg,1
Dataset\Tinea\t-tinea-laboratory-23.jpg,1
Dataset\Melanoma\ISIC_6974286.jpg,0
Dataset\Melanoma\ISIC_6933573.jpg,0
Dataset\Tinea\t-tinea-foot-dorsum-48.jpg,1
Dataset\Melanoma\ISIC_6824744.jpg,0
Dataset\Tinea\t-intertrigo-66.jpg,1
Dataset\Tinea\t-candida-penis-49.jpg,1
Dataset\Melanoma\ISIC_7459066.jpg,0
Dataset\Tinea\t-tinea-versicolor-13.jpg,1
Dataset\Melanoma\ISIC_7281296.jpg,0
Dataset\Melanoma\ISIC_7416783.jpg,0
Dataset\Melanoma\ISIC_7387265.jpg,0
Dataset\Tinea\t-intertrigo-68.jpg,1
Dataset\Tinea\v-id-reaction-6.jpg,1
Dataset\Melanoma\ISIC_7269812.jpg,0
Dataset\Melanoma\ISIC_7230898.jpg,0
Dataset\Melanoma\ISIC_7024161.jpg,0
Dataset\Melanoma\ISIC_7023126.jpg,0
Dataset\Melanoma\ISIC_7067156.jpg,0
Dataset\Melanoma\ISIC_7116124.jpg,0
Dataset\Melanoma\ISIC_7516715.jpg,0
Dataset\Melanoma\ISIC_7290283.jpg,0
Dataset\Tinea\v-tinea-incognito-5.jpg,1
Dataset\Tinea\t-candidiasis-diaper-8.jpg,1
Dataset\Melanoma\ISIC_7468304.jpg,0
Dataset\Melanoma\ISIC_7402440.jpg,0
Dataset\Melanoma\ISIC_7210296.jpg,0
Dataset\Melanoma\ISIC_7053767.jpg,0
Dataset\Tinea\v-candidiasis-large-skin-folds-96.jpg,1
Dataset\Melanoma\ISIC_7167473.jpg,0
Dataset\Tinea\t-tinea-scalp-43.jpg,1
Dataset\Melanoma\ISIC_6839272.jpg,0
Dataset\Melanoma\ISIC_7609643.jpg,0
Dataset\Melanoma\ISIC_7200676.jpg,0
Dataset\Melanoma\ISIC_7477487.jpg,0
Dataset\Tinea\t-13IntertrigoGluteal.jpg,1
Dataset\Melanoma\ISIC_7096946.jpg,0
Dataset\Melanoma\ISIC_7431541.jpg,0
Dataset\Melanoma\ISIC_7584991.jpg,0
Dataset\Tinea\3_0.jpg,1
Dataset\Tinea\v-tinea-incognito-38.jpg,1
Dataset\Melanoma\ISIC_7376872.jpg,0
Dataset\Melanoma\ISIC_6993830.jpg,0
Dataset\Melanoma\ISIC_7462746.jpg,0
Dataset\Melanoma\ISIC_7446263.jpg,0
Dataset\Melanoma\ISIC_7361421.jpg,0
Dataset\Melanoma\ISIC_7284377.jpg,0
Dataset\Tinea\t-tinea-hand-dorsum-31.jpg,1
Dataset\Melanoma\ISIC_6966881.jpg,0
Dataset\Melanoma\ISIC_7311996.jpg,0
Dataset\Melanoma\ISIC_7561635.jpg,0
Dataset\Melanoma\ISIC_7542722.jpg,0
Dataset\Tinea\t-tinea-face-15.jpg,1
Dataset\Melanoma\ISIC_7592406.jpg,0
Dataset\Melanoma\ISIC_7221028.jpg,0
Dataset\Tinea\t-tinea-versicolor-108.jpg,1
Dataset\Melanoma\ISIC_7082337.jpg,0
Dataset\Melanoma\ISIC_7563949.jpg,0
Dataset\Tinea\t-tinea-foot-webs-16.jpg,1
Dataset\Melanoma\ISIC_7431480.jpg,0
Dataset\Melanoma\ISIC_6963322.jpg,0
Dataset\Tinea\t-tinea-body-146.jpg,1
Dataset\Tinea\t-tinea-groin-118.jpg,1
Dataset\Tinea\t-erythrasma-14.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-185.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-145.jpg,1
Dataset\Melanoma\ISIC_7497699.jpg,0
Dataset\Melanoma\ISIC_6839610.jpg,0
Dataset\Melanoma\ISIC_6666835.jpg,0
Dataset\Tinea\t-tinea-beard-12.jpg,1
Dataset\Melanoma\ISIC_7169011.jpg,0
Dataset\Melanoma\ISIC_7539729.jpg,0
Dataset\Melanoma\ISIC_6919698.jpg,0
Dataset\Melanoma\ISIC_7260977.jpg,0
Dataset\Melanoma\ISIC_6904082.jpg,0
Dataset\Melanoma\ISIC_6899397.jpg,0
Dataset\Melanoma\ISIC_7031159.jpg,0
Dataset\Melanoma\ISIC_7156796.jpg,0
Dataset\Melanoma\ISIC_7607909.jpg,0
Dataset\Tinea\t-tinea-incognito-21.jpg,1
Dataset\Tinea\t-tinea-groin-1.jpg,1
Dataset\Tinea\t-tinea-scalp-68.jpg,1
Dataset\Melanoma\ISIC_6943345.jpg,0
Dataset\Melanoma\ISIC_7216346.jpg,0
Dataset\Melanoma\ISIC_7429736.jpg,0
Dataset\Melanoma\ISIC_6952652.jpg,0
Dataset\Melanoma\ISIC_7268052.jpg,0
Dataset\Melanoma\ISIC_7414086.jpg,0
Dataset\Melanoma\ISIC_7257671.jpg,0
Dataset\Melanoma\ISIC_6752060.jpg,0
Dataset\Melanoma\ISIC_7153006.jpg,0
Dataset\Melanoma\ISIC_7144795.jpg,0
Dataset\Tinea\v-intertrigo-80.jpg,1
Dataset\Melanoma\ISIC_7414124.jpg,0
Dataset\Tinea\t-tinea-laboratory-71.jpg,1
Dataset\Melanoma\ISIC_7058617.jpg,0
Dataset\Melanoma\ISIC_7014092.jpg,0
Dataset\Melanoma\ISIC_7141153.jpg,0
Dataset\Melanoma\ISIC_7604839.jpg,0
Dataset\Tinea\t-tinea-beard-16.jpg,1
Dataset\Melanoma\ISIC_6682918.jpg,0
Dataset\Melanoma\ISIC_7332892.jpg,0
Dataset\Melanoma\ISIC_7400588.jpg,0
Dataset\Melanoma\ISIC_7595351.jpg,0
Dataset\Melanoma\ISIC_6835115.jpg,0
Dataset\Melanoma\ISIC_7508320.jpg,0
Dataset\Tinea\v-tinea-foot-plantar-49.jpg,1
Dataset\Melanoma\ISIC_7283084.jpg,0
Dataset\Tinea\t-tinea-foot-plantar-21.jpg,1
Dataset\Melanoma\ISIC_7039465.jpg,0
Dataset\Tinea\t-tinea-primary-lesion-31.jpg,1
Dataset\Melanoma\ISIC_6856867.jpg,0
Dataset\Melanoma\ISIC_7410598.jpg,0
Dataset\Melanoma\ISIC_7182917.jpg,0
Dataset\Melanoma\ISIC_6688417.jpg,0
Dataset\Melanoma\ISIC_7477754.jpg,0
Dataset\Tinea\v-candidiasis-large-skin-folds-106.jpg,1
Dataset\Melanoma\ISIC_6869122.jpg,0
Dataset\Tinea\t-tinea-hand-dorsum-45.jpg,1
Dataset\Melanoma\ISIC_6788130.jpg,0
Dataset\Tinea\t-tinea-versicolor-121.jpg,1
Dataset\Melanoma\ISIC_7027536.jpg,0
Dataset\Melanoma\ISIC_7288818.jpg,0
Dataset\Tinea\t-candida-penis-31.jpg,1
Dataset\Tinea\v-tinea-face-10.jpg,1
Dataset\Melanoma\ISIC_7468410.jpg,0
Dataset\Melanoma\ISIC_7129085.jpg,0
Dataset\Melanoma\ISIC_6898502.jpg,0
Dataset\Melanoma\ISIC_6896795.jpg,0
Dataset\Tinea\t-tinea-incognito-6.jpg,1
Dataset\Tinea\t-tinea-foot-dorsum-19.jpg,1
Dataset\Melanoma\ISIC_6962305.jpg,0
Dataset\Melanoma\ISIC_7096389.jpg,0
Dataset\Melanoma\ISIC_7094320.jpg,0
Dataset\Tinea\t-tinea-palm-15.jpg,1
Dataset\Melanoma\ISIC_6735728.jpg,0
Dataset\Melanoma\ISIC_6680649.jpg,0
Dataset\Melanoma\ISIC_6813745.jpg,0
Dataset\Tinea\6_16.jpg,1
Dataset\Melanoma\ISIC_7074763.jpg,0
Dataset\Melanoma\ISIC_6701139.jpg,0
Dataset\Melanoma\ISIC_7433711.jpg,0
Dataset\Melanoma\ISIC_7388850.jpg,0
Dataset\Melanoma\ISIC_6870208.jpg,0
Dataset\Tinea\t-13CandidaAxillae071204.jpg,1
Dataset\Melanoma\ISIC_6981210.jpg,0
Dataset\Melanoma\ISIC_7322727.jpg,0
Dataset\Melanoma\ISIC_7605972.jpg,0
Dataset\Tinea\t-id-reaction-1.jpg,1
Dataset\Tinea\4_32.jpg,1
Dataset\Melanoma\ISIC_6765909.jpg,0
Dataset\Tinea\t-tinea-palm-50.jpg,1
Dataset\Tinea\t-tinea-versicolor-110.jpg,1
Dataset\Melanoma\ISIC_7135134.jpg,0
Dataset\Melanoma\ISIC_6963318.jpg,0
Dataset\Melanoma\ISIC_7275674.jpg,0
Dataset\Tinea\t-tinea-scalp-40.jpg,1
Dataset\Melanoma\ISIC_7513139.jpg,0
Dataset\Melanoma\ISIC_7122402.jpg,0
Dataset\Melanoma\ISIC_6795622.jpg,0
Dataset\Tinea\t-tinea-palm-49.jpg,1
Dataset\Tinea\t-intertrigo-63.jpg,1
Dataset\Tinea\t-tinea-incognito-48.jpg,1
Dataset\Melanoma\ISIC_7185036.jpg,0
Dataset\Melanoma\ISIC_7222438.jpg,0
Dataset\Melanoma\ISIC_6906476.jpg,0
Dataset\Melanoma\ISIC_7592174.jpg,0
Dataset\Tinea\v-candidiasis-vaginal-2.jpg,1
Dataset\Melanoma\ISIC_6990973.jpg,0
Dataset\Melanoma\ISIC_7542408.jpg,0
Dataset\Tinea\t-tinea-laboratory-32.jpg,1
Dataset\Tinea\v-tinea-palm-46.jpg,1
Dataset\Melanoma\ISIC_6697332.jpg,0
Dataset\Tinea\t-tinea-groin-120.jpg,1
Dataset\Melanoma\ISIC_7350351.jpg,0
Dataset\Tinea\v-tinea-groin-37.jpg,1
Dataset\Tinea\t-candida-penis-29.jpg,1
Dataset\Melanoma\ISIC_6784722.jpg,0
Dataset\Tinea\t-tinea-hand-dorsum-3.jpg,1
Dataset\Melanoma\ISIC_7492530.jpg,0
Dataset\Melanoma\ISIC_6756474.jpg,0
Dataset\Melanoma\ISIC_7421719.jpg,0
Dataset\Tinea\t-candida-penis-56.jpg,1
Dataset\Tinea\t-perleche-6.jpg,1
Dataset\Melanoma\ISIC_7286958.jpg,0
Dataset\Tinea\v-tinea-versicolor-186.jpg,1
Dataset\Tinea\t-tinea-face-21.jpg,1
Dataset\Tinea\t-13perleche0126.jpg,1
Dataset\Melanoma\ISIC_7274397.jpg,0
Dataset\Melanoma\ISIC_7052658.jpg,0
Dataset\Melanoma\ISIC_7500338.jpg,0
Dataset\Melanoma\ISIC_7054957.jpg,0
Dataset\Melanoma\ISIC_6741707.jpg,0
Dataset\Melanoma\ISIC_7364244.jpg,0
Dataset\Melanoma\ISIC_7145077.jpg,0
Dataset\Melanoma\ISIC_7612324.jpg,0
Dataset\Tinea\t-tinea-foot-dorsum-39.jpg,1
Dataset\Tinea\t-tinea-foot-webs-23.jpg,1
Dataset\Tinea\t-mycetoma-3.jpg,1
Dataset\Melanoma\ISIC_6876344.jpg,0
Dataset\Melanoma\ISIC_7231369.jpg,0
Dataset\Melanoma\ISIC_6791904.jpg,0
Dataset\Melanoma\ISIC_7181296.jpg,0
Dataset\Melanoma\ISIC_7113612.jpg,0
Dataset\Tinea\t-tinea-incognito-23.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-56.jpg,1
Dataset\Melanoma\ISIC_7143189.jpg,0
Dataset\Melanoma\ISIC_7176676.jpg,0
Dataset\Melanoma\ISIC_7494625.jpg,0
Dataset\Tinea\t-13intertrigoBreast0519.jpg,1
Dataset\Melanoma\ISIC_7334888.jpg,0
Dataset\Tinea\t-tinea-versicolor-173.jpg,1
Dataset\Melanoma\ISIC_7009273.jpg,0
Dataset\Melanoma\ISIC_7066695.jpg,0
Dataset\Melanoma\ISIC_7551178.jpg,0
Dataset\Melanoma\ISIC_7349329.jpg,0
Dataset\Tinea\t-candidiasis-diaper-17.jpg,1
Dataset\Tinea\v-tinea-foot-dorsum-28.jpg,1
Dataset\Melanoma\ISIC_7168122.jpg,0
Dataset\Melanoma\ISIC_7121344.jpg,0
Dataset\Melanoma\ISIC_7160082.jpg,0
Dataset\Melanoma\ISIC_7162343.jpg,0
Dataset\Melanoma\ISIC_6773833.jpg,0
Dataset\Melanoma\ISIC_7416912.jpg,0
Dataset\Melanoma\ISIC_7122721.jpg,0
Dataset\Melanoma\ISIC_7237141.jpg,0
Dataset\Melanoma\ISIC_7247344.jpg,0
Dataset\Tinea\t-tinea-incognito-53.jpg,1
Dataset\Melanoma\ISIC_7025159.jpg,0
Dataset\Tinea\t-tinea-body-81.jpg,1
Dataset\Tinea\t-tinea-foot-webs-29.jpg,1
Dataset\Tinea\v-tinea-hand-dorsum-34.jpg,1
Dataset\Melanoma\ISIC_7414145.jpg,0
Dataset\Tinea\t-tinea-versicolor-167.jpg,1
Dataset\Melanoma\ISIC_6675795.jpg,0
Dataset\Melanoma\ISIC_7069423.jpg,0
Dataset\Melanoma\ISIC_7382357.jpg,0
Dataset\Melanoma\ISIC_7050328.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-137.jpg,1
Dataset\Tinea\v-perleche-788.jpg,1
Dataset\Tinea\t-tinea-beard-7.jpg,1
Dataset\Melanoma\ISIC_7278821.jpg,0
Dataset\Tinea\t-tinea-hand-dorsum-66.jpg,1
Dataset\Tinea\t-tinea-scalp-35.jpg,1
Dataset\Melanoma\ISIC_7046888.jpg,0
Dataset\Melanoma\ISIC_7081554.jpg,0
Dataset\Tinea\t-erythrasma-4.jpg,1
Dataset\Tinea\t-tinea-foot-webs-3.jpg,1
Dataset\Melanoma\ISIC_6890540.jpg,0
Dataset\Melanoma\ISIC_6817651.jpg,0
Dataset\Melanoma\ISIC_7031812.jpg,0
Dataset\Melanoma\ISIC_7002496.jpg,0
Dataset\Melanoma\ISIC_7198004.jpg,0
Dataset\Melanoma\ISIC_6654565.jpg,0
Dataset\Melanoma\ISIC_7263013.jpg,0
Dataset\Melanoma\ISIC_7253305.jpg,0
Dataset\Melanoma\ISIC_7512698.jpg,0
Dataset\Tinea\v-tinea-body-87.jpg,1
Dataset\Tinea\v-tinea-foot-plantar-39.jpg,1
Dataset\Melanoma\ISIC_7385430.jpg,0
Dataset\Melanoma\ISIC_7479548.jpg,0
Dataset\Tinea\t-tinea-palm-17.jpg,1
Dataset\Tinea\t-tinea-face-60.jpg,1
Dataset\Melanoma\ISIC_6965417.jpg,0
Dataset\Tinea\0_8.jpg,1
Dataset\Melanoma\ISIC_6786074.jpg,0
Dataset\Tinea\t-tinea-primary-lesion-9.jpg,1
Dataset\Tinea\7_7.jpg,1
Dataset\Melanoma\ISIC_7600348.jpg,0
Dataset\Melanoma\ISIC_7194695.jpg,0
Dataset\Melanoma\ISIC_7116091.jpg,0
Dataset\Melanoma\ISIC_7264813.jpg,0
Dataset\Tinea\t-tinea-groin-83.jpg,1
Dataset\Tinea\t-tinea-laboratory-52.jpg,1
Dataset\Tinea\t-tinea-foot-dorsum-12.jpg,1
Dataset\Melanoma\ISIC_7009118.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-159.jpg,1
Dataset\Melanoma\ISIC_6875825.jpg,0
Dataset\Melanoma\ISIC_6866790.jpg,0
Dataset\Melanoma\ISIC_6863520.jpg,0
Dataset\Tinea\t-13tineaCorporis0609010.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-20.jpg,1
Dataset\Tinea\v-tinea-palm-10.jpg,1
Dataset\Melanoma\ISIC_6938217.jpg,0
Dataset\Melanoma\ISIC_7110699.jpg,0
Dataset\Tinea\t-perleche-52.jpg,1
Dataset\Melanoma\ISIC_6769445.jpg,0
Dataset\Tinea\t-tinea-body-190.jpg,1
Dataset\Tinea\t-candidiasis-mouth-1.jpg,1
Dataset\Melanoma\ISIC_7620366.jpg,0
Dataset\Tinea\t-tinea-face-51.jpg,1
Dataset\Melanoma\ISIC_7140243.jpg,0
Dataset\Melanoma\ISIC_6996613.jpg,0
Dataset\Melanoma\ISIC_7331382.jpg,0
Dataset\Tinea\v-tinea-body-156.jpg,1
Dataset\Tinea\v-pityrosporum-folliculitis-6.jpg,1
Dataset\Melanoma\ISIC_7430728.jpg,0
Dataset\Melanoma\ISIC_7284436.jpg,0
Dataset\Tinea\v-perleche-41.jpg,1
Dataset\Tinea\t-tinea-groin-123.jpg,1
Dataset\Melanoma\ISIC_7332326.jpg,0
Dataset\Melanoma\ISIC_7355653.jpg,0
Dataset\Melanoma\ISIC_7399557.jpg,0
Dataset\Melanoma\ISIC_7606849.jpg,0
Dataset\Melanoma\ISIC_6699023.jpg,0
Dataset\Tinea\t-tinea-foot-plantar-16.jpg,1
Dataset\Tinea\v-tinea-incognito-52.jpg,1
Dataset\Melanoma\ISIC_7022787.jpg,0
Dataset\Tinea\t-tinea-body-11.jpg,1
Dataset\Melanoma\ISIC_7044635.jpg,0
Dataset\Melanoma\ISIC_6759173.jpg,0
Dataset\Melanoma\ISIC_6997313.jpg,0
Dataset\Melanoma\ISIC_6853786.jpg,0
Dataset\Tinea\t-tinea-versicolor-161.jpg,1
Dataset\Tinea\t-candidiasis-diaper-14.jpg,1
Dataset\Tinea\t-intertrigo-18.jpg,1
Dataset\Melanoma\ISIC_7102411.jpg,0
Dataset\Melanoma\ISIC_7407578.jpg,0
Dataset\Melanoma\ISIC_7555232.jpg,0
Dataset\Tinea\v-candidiasis-Penis-78.jpg,1
Dataset\Tinea\t-majocchi-granuloma-6.jpg,1
Dataset\Tinea\t-tinea-face-13.jpg,1
Dataset\Tinea\v-tinea-scalp-55.jpg,1
Dataset\Melanoma\ISIC_7011745.jpg,0
Dataset\Tinea\v-tinea-scalp-47.jpg,1
Dataset\Tinea\t-intertrigo-32.jpg,1
Dataset\Melanoma\ISIC_7399786.jpg,0
Dataset\Melanoma\ISIC_6933350.jpg,0
Dataset\Tinea\t-tinea-face-62.jpg,1
Dataset\Melanoma\ISIC_7313390.jpg,0
Dataset\Tinea\t-tinea-versicolor-17.jpg,1
Dataset\Melanoma\ISIC_7293349.jpg,0
Dataset\Tinea\t-tinea-groin-8.jpg,1
Dataset\Tinea\t-tinea-foot-webs-12.jpg,1
Dataset\Tinea\t-tinea-palm-39.jpg,1
Dataset\Melanoma\ISIC_7507224.jpg,0
Dataset\Melanoma\ISIC_6786974.jpg,0
Dataset\Melanoma\ISIC_7135859.jpg,0
Dataset\Tinea\t-tinea-face-12.jpg,1
Dataset\Melanoma\ISIC_6981153.jpg,0
Dataset\Melanoma\ISIC_6784148.jpg,0
Dataset\Melanoma\ISIC_7377557.jpg,0
Dataset\Melanoma\ISIC_7016783.jpg,0
Dataset\Melanoma\ISIC_7006312.jpg,0
Dataset\Tinea\v-tinea-foot-dorsum-10.jpg,1
Dataset\Melanoma\ISIC_6703280.jpg,0
Dataset\Melanoma\ISIC_7289411.jpg,0
Dataset\Melanoma\ISIC_6713062.jpg,0
Dataset\Melanoma\ISIC_7035246.jpg,0
Dataset\Melanoma\ISIC_7261850.jpg,0
Dataset\Melanoma\ISIC_7443391.jpg,0
Dataset\Melanoma\ISIC_6804665.jpg,0
Dataset\Melanoma\ISIC_7205863.jpg,0
Dataset\Melanoma\ISIC_7129509.jpg,0
Dataset\Melanoma\ISIC_7253930.jpg,0
Dataset\Melanoma\ISIC_7432430.jpg,0
Dataset\Melanoma\ISIC_7456891.jpg,0
Dataset\Melanoma\ISIC_7477593.jpg,0
Dataset\Tinea\t-candida-groin-3.jpg,1
Dataset\Melanoma\ISIC_7355141.jpg,0
Dataset\Tinea\t-tinea-groin-20.jpg,1
Dataset\Melanoma\ISIC_6777714.jpg,0
Dataset\Tinea\t-candidiasis-diaper-31.jpg,1
Dataset\Melanoma\ISIC_7131689.jpg,0
Dataset\Tinea\t-candidiasis-mouth-7.jpg,1
Dataset\Melanoma\ISIC_7047780.jpg,0
Dataset\Melanoma\ISIC_7139908.jpg,0
Dataset\Tinea\t-tinea-body-171.jpg,1
Dataset\Tinea\5_10.jpg,1
Dataset\Melanoma\ISIC_7358293.jpg,0
Dataset\Melanoma\ISIC_7253878.jpg,0
Dataset\Tinea\t-tinea-foot-dorsum-6.jpg,1
Dataset\Melanoma\ISIC_6919907.jpg,0
Dataset\Melanoma\ISIC_7189167.jpg,0
Dataset\Melanoma\ISIC_7585280.jpg,0
Dataset\Melanoma\ISIC_7180332.jpg,0
Dataset\Tinea\t-tinea-incognito-16.jpg,1
Dataset\Tinea\t-tinea-groin-47.jpg,1
Dataset\Tinea\t-tinea-body-177.jpg,1
Dataset\Melanoma\ISIC_7135022.jpg,0
Dataset\Tinea\7_5.jpg,1
Dataset\Melanoma\ISIC_7473653.jpg,0
Dataset\Tinea\t-intertrigo-22.jpg,1
Dataset\Melanoma\ISIC_6686271.jpg,0
Dataset\Tinea\t-tinea-beard-19.jpg,1
Dataset\Tinea\t-tinea-face-43.jpg,1
Dataset\Tinea\t-tinea-body-125.jpg,1
Dataset\Melanoma\ISIC_7486871.jpg,0
Dataset\Tinea\t-tinea-foot-webs-10.jpg,1
Dataset\Melanoma\ISIC_6749926.jpg,0
Dataset\Melanoma\ISIC_7574101.jpg,0
Dataset\Melanoma\ISIC_7353400.jpg,0
Dataset\Melanoma\ISIC_7394293.jpg,0
Dataset\Melanoma\ISIC_7288949.jpg,0
Dataset\Melanoma\ISIC_7025487.jpg,0
Dataset\Melanoma\ISIC_7410573.jpg,0
Dataset\Tinea\t-tinea-palm-14.jpg,1
Dataset\Tinea\v-candida-groin-2.jpg,1
Dataset\Tinea\t-candida-groin-10.jpg,1
Dataset\Tinea\t-tinea-laboratory-55.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-51.jpg,1
Dataset\Melanoma\ISIC_6929842.jpg,0
Dataset\Tinea\t-perleche-57.jpg,1
Dataset\Melanoma\ISIC_7488800.jpg,0
Dataset\Tinea\t-tinea-foot-dorsum-38.jpg,1
Dataset\Melanoma\ISIC_7288627.jpg,0
Dataset\Melanoma\ISIC_6863895.jpg,0
Dataset\Melanoma\ISIC_7142063.jpg,0
Dataset\Melanoma\ISIC_6798517.jpg,0
Dataset\Tinea\t-tinea-versicolor-111.jpg,1
Dataset\Melanoma\ISIC_7302580.jpg,0
Dataset\Tinea\t-candidiasis-diaper-26.jpg,1
Dataset\Melanoma\ISIC_7220701.jpg,0
Dataset\Melanoma\ISIC_6847317.jpg,0
Dataset\Tinea\v-tinea-scalp-24.jpg,1
Dataset\Melanoma\ISIC_7619234.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-184.jpg,1
Dataset\Tinea\t-tinea-body-170.jpg,1
Dataset\Melanoma\ISIC_7309302.jpg,0
Dataset\Tinea\t-tinea-foot-dorsum-7.jpg,1
Dataset\Melanoma\ISIC_7250728.jpg,0
Dataset\Melanoma\ISIC_7378122.jpg,0
Dataset\Melanoma\ISIC_7225873.jpg,0
Dataset\Tinea\v-tinea-groin-70.jpg,1
Dataset\Melanoma\ISIC_7103351.jpg,0
Dataset\Melanoma\ISIC_7138875.jpg,0
Dataset\Tinea\t-tinea-scalp-2.jpg,1
Dataset\Melanoma\ISIC_7356472.jpg,0
Dataset\Melanoma\ISIC_7077740.jpg,0
Dataset\Melanoma\ISIC_6712494.jpg,0
Dataset\Tinea\t-candidiasis-vaginal-8.jpg,1
Dataset\Melanoma\ISIC_7229261.jpg,0
Dataset\Melanoma\ISIC_6668604.jpg,0
